t,spread,abs_imb,l1_ask_size,l1_bid_size,l1_imbalance,traded_quantity,qty_cancelled,qty_modification,qty_submission,qty_aggressive,var_imb,d_imb,d_mid_price
2021-06-01 13:15:15+02:00,,,,,,,,,,,,,
2021-06-01 13:15:20+02:00,0.020000000000000018,0.39025494041333536,4608.0,2021.0,0.39025494041333536,195.0,0.0,0.0,50.0,0.0,0.042739139690654064,5.906746974528749e-05,0.0
2021-06-01 13:15:25+02:00,0.020000000000000018,0.39025494041333536,4608.0,2021.0,0.39025494041333536,195.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0
2021-06-01 13:15:30+02:00,,,,,,,,,,,,,
2021-06-01 13:15:35+02:00,,,,,,,,,,,,,
2021-06-01 13:15:40+02:00,,,,,,,,,,,,,
2021-06-01 13:15:45+02:00,,,,,,,,,,,,,
2021-06-01 13:15:50+02:00,,,,,,,,,,,,,
2021-06-01 13:15:55+02:00,,,,,,,,,,,,,
2021-06-01 13:16:00+02:00,,,,,,,,,,,,,
2021-06-01 13:16:05+02:00,,,,,,,,,,,,,
2021-06-01 13:16:10+02:00,,,,,,,,,,,,,
2021-06-01 13:16:15+02:00,,,,,,,,,,,,,
2021-06-01 13:16:20+02:00,,,,,,,,,,,,,
2021-06-01 13:16:25+02:00,,,,,,,,,,,,,
2021-06-01 13:16:30+02:00,,,,,,,,,,,,,
2021-06-01 13:16:35+02:00,,,,,,,,,,,,,
2021-06-01 13:16:40+02:00,,,,,,,,,,,,,
2021-06-01 13:16:45+02:00,,,,,,,,,,,,,
2021-06-01 13:16:50+02:00,,,,,,,,,,,,,
2021-06-01 13:16:55+02:00,,,,,,,,,,,,,
2021-06-01 13:17:00+02:00,,,,,,,,,,,,,
2021-06-01 13:17:05+02:00,,,,,,,,,,,,,
2021-06-01 13:17:10+02:00,,,,,,,,,,,,,
2021-06-01 13:17:15+02:00,,,,,,,,,,,,,
2021-06-01 13:17:20+02:00,,,,,,,,,,,,,
2021-06-01 13:17:25+02:00,,,,,,,,,,,,,
2021-06-01 13:17:30+02:00,,,,,,,,,,,,,
2021-06-01 13:17:35+02:00,,,,,,,,,,,,,
2021-06-01 13:17:40+02:00,,,,,,,,,,,,,
2021-06-01 13:17:45+02:00,,,,,,,,,,,,,
2021-06-01 13:17:50+02:00,,,,,,,,,,,,,
2021-06-01 13:17:55+02:00,,,,,,,,,,,,,
2021-06-01 13:18:00+02:00,,,,,,,,,,,,,
2021-06-01 13:18:05+02:00,,,,,,,,,,,,,
2021-06-01 13:18:10+02:00,,,,,,,,,,,,,
2021-06-01 13:18:15+02:00,,,,,,,,,,,,,
2021-06-01 13:18:20+02:00,,,,,,,,,,,,,
2021-06-01 13:18:25+02:00,,,,,,,,,,,,,
2021-06-01 13:18:30+02:00,,,,,,,,,,,,,
2021-06-01 13:18:35+02:00,,,,,,,,,,,,,
2021-06-01 13:18:40+02:00,,,,,,,,,,,,,
2021-06-01 13:18:45+02:00,,,,,,,,,,,,,
2021-06-01 13:18:50+02:00,,,,,,,,,,,,,
2021-06-01 13:18:55+02:00,,,,,,,,,,,,,
2021-06-01 13:19:00+02:00,,,,,,,,,,,,,
2021-06-01 13:19:05+02:00,,,,,,,,,,,,,
2021-06-01 13:19:10+02:00,,,,,,,,,,,,,
2021-06-01 13:19:15+02:00,,,,,,,,,,,,,
2021-06-01 13:19:20+02:00,,,,,,,,,,,,,
2021-06-01 13:19:25+02:00,,,,,,,,,,,,,
2021-06-01 13:19:30+02:00,,,,,,,,,,,,,
2021-06-01 13:19:35+02:00,,,,,,,,,,,,,
2021-06-01 13:19:40+02:00,,,,,,,,,,,,,
2021-06-01 13:19:45+02:00,,,,,,,,,,,,,
2021-06-01 13:19:50+02:00,,,,,,,,,,,,,
2021-06-01 13:19:55+02:00,,,,,,,,,,,,,
2021-06-01 13:20:00+02:00,,,,,,,,,,,,,
2021-06-01 13:20:05+02:00,,,,,,,,,,,,,
2021-06-01 13:20:10+02:00,,,,,,,,,,,,,
2021-06-01 13:20:15+02:00,,,,,,,,,,,,,
2021-06-01 13:20:20+02:00,,,,,,,,,,,,,
2021-06-01 13:20:25+02:00,,,,,,,,,,,,,
2021-06-01 13:20:30+02:00,,,,,,,,,,,,,
2021-06-01 13:20:35+02:00,,,,,,,,,,,,,
2021-06-01 13:20:40+02:00,,,,,,,,,,,,,
2021-06-01 13:20:45+02:00,,,,,,,,,,,,,
2021-06-01 13:20:50+02:00,,,,,,,,,,,,,
2021-06-01 13:20:55+02:00,,,,,,,,,,,,,
2021-06-01 13:21:00+02:00,,,,,,,,,,,,,
2021-06-01 13:21:05+02:00,,,,,,,,,,,,,
2021-06-01 13:21:10+02:00,,,,,,,,,,,,,
2021-06-01 13:21:15+02:00,,,,,,,,,,,,,
2021-06-01 13:21:20+02:00,,,,,,,,,,,,,
2021-06-01 13:21:25+02:00,,,,,,,,,,,,,
2021-06-01 13:21:30+02:00,,,,,,,,,,,,,
2021-06-01 13:21:35+02:00,,,,,,,,,,,,,
2021-06-01 13:21:40+02:00,,,,,,,,,,,,,
2021-06-01 13:21:45+02:00,,,,,,,,,,,,,
2021-06-01 13:21:50+02:00,,,,,,,,,,,,,
2021-06-01 13:21:55+02:00,,,,,,,,,,,,,
2021-06-01 13:22:00+02:00,,,,,,,,,,,,,
2021-06-01 13:22:05+02:00,,,,,,,,,,,,,
2021-06-01 13:22:10+02:00,,,,,,,,,,,,,
2021-06-01 13:22:15+02:00,,,,,,,,,,,,,
2021-06-01 13:22:20+02:00,,,,,,,,,,,,,
2021-06-01 13:22:25+02:00,,,,,,,,,,,,,
2021-06-01 13:22:30+02:00,,,,,,,,,,,,,
2021-06-01 13:22:35+02:00,,,,,,,,,,,,,
2021-06-01 13:22:40+02:00,,,,,,,,,,,,,
2021-06-01 13:22:45+02:00,,,,,,,,,,,,,
2021-06-01 13:22:50+02:00,,,,,,,,,,,,,
2021-06-01 13:22:55+02:00,,,,,,,,,,,,,
2021-06-01 13:23:00+02:00,,,,,,,,,,,,,
2021-06-01 13:23:05+02:00,,,,,,,,,,,,,
2021-06-01 13:23:10+02:00,,,,,,,,,,,,,
2021-06-01 13:23:15+02:00,,,,,,,,,,,,,
2021-06-01 13:23:20+02:00,,,,,,,,,,,,,
2021-06-01 13:23:25+02:00,,,,,,,,,,,,,
2021-06-01 13:23:30+02:00,,,,,,,,,,,,,
2021-06-01 13:23:35+02:00,,,,,,,,,,,,,
2021-06-01 13:23:40+02:00,,,,,,,,,,,,,
2021-06-01 13:23:45+02:00,,,,,,,,,,,,,
2021-06-01 13:23:50+02:00,,,,,,,,,,,,,
2021-06-01 13:23:55+02:00,,,,,,,,,,,,,
2021-06-01 13:24:00+02:00,,,,,,,,,,,,,
2021-06-01 13:24:05+02:00,,,,,,,,,,,,,
2021-06-01 13:24:10+02:00,,,,,,,,,,,,,
2021-06-01 13:24:15+02:00,,,,,,,,,,,,,
2021-06-01 13:24:20+02:00,,,,,,,,,,,,,
2021-06-01 13:24:25+02:00,,,,,,,,,,,,,
2021-06-01 13:24:30+02:00,,,,,,,,,,,,,
2021-06-01 13:24:35+02:00,,,,,,,,,,,,,
2021-06-01 13:24:40+02:00,,,,,,,,,,,,,
2021-06-01 13:24:45+02:00,,,,,,,,,,,,,
2021-06-01 13:24:50+02:00,,,,,,,,,,,,,
2021-06-01 13:24:55+02:00,,,,,,,,,,,,,
2021-06-01 13:25:00+02:00,,,,,,,,,,,,,
2021-06-01 13:25:05+02:00,,,,,,,,,,,,,
2021-06-01 13:25:10+02:00,,,,,,,,,,,,,
2021-06-01 13:25:15+02:00,,,,,,,,,,,,,
2021-06-01 13:25:20+02:00,,,,,,,,,,,,,
2021-06-01 13:25:25+02:00,,,,,,,,,,,,,
2021-06-01 13:25:30+02:00,,,,,,,,,,,,,
2021-06-01 13:25:35+02:00,,,,,,,,,,,,,
2021-06-01 13:25:40+02:00,,,,,,,,,,,,,
2021-06-01 13:25:45+02:00,,,,,,,,,,,,,
2021-06-01 13:25:50+02:00,,,,,,,,,,,,,
2021-06-01 13:25:55+02:00,,,,,,,,,,,,,
2021-06-01 13:26:00+02:00,,,,,,,,,,,,,
2021-06-01 13:26:05+02:00,,,,,,,,,,,,,
2021-06-01 13:26:10+02:00,,,,,,,,,,,,,
2021-06-01 13:26:15+02:00,,,,,,,,,,,,,
2021-06-01 13:26:20+02:00,,,,,,,,,,,,,
2021-06-01 13:26:25+02:00,,,,,,,,,,,,,
2021-06-01 13:26:30+02:00,,,,,,,,,,,,,
2021-06-01 13:26:35+02:00,,,,,,,,,,,,,
2021-06-01 13:26:40+02:00,,,,,,,,,,,,,
2021-06-01 13:26:45+02:00,,,,,,,,,,,,,
2021-06-01 13:26:50+02:00,,,,,,,,,,,,,
2021-06-01 13:26:55+02:00,,,,,,,,,,,,,
2021-06-01 13:27:00+02:00,,,,,,,,,,,,,
2021-06-01 13:27:05+02:00,,,,,,,,,,,,,
2021-06-01 13:27:10+02:00,,,,,,,,,,,,,
2021-06-01 13:27:15+02:00,,,,,,,,,,,,,
2021-06-01 13:27:20+02:00,,,,,,,,,,,,,
2021-06-01 13:27:25+02:00,,,,,,,,,,,,,
2021-06-01 13:27:30+02:00,,,,,,,,,,,,,
2021-06-01 13:27:35+02:00,,,,,,,,,,,,,
2021-06-01 13:27:40+02:00,,,,,,,,,,,,,
2021-06-01 13:27:45+02:00,,,,,,,,,,,,,
2021-06-01 13:27:50+02:00,,,,,,,,,,,,,
2021-06-01 13:27:55+02:00,,,,,,,,,,,,,
2021-06-01 13:28:00+02:00,,,,,,,,,,,,,
2021-06-01 13:28:05+02:00,,,,,,,,,,,,,
2021-06-01 13:28:10+02:00,,,,,,,,,,,,,
2021-06-01 13:28:15+02:00,,,,,,,,,,,,,
2021-06-01 13:28:20+02:00,0.020000000000000018,0.4795312249157168,4608.0,1621.0,0.4795312249157168,400.0,0.0,2517.0,0.0,400.0,0.07625466949700897,3.842944300918396e-05,0.0
2021-06-01 13:28:25+02:00,,,,,,,,,,,,,
2021-06-01 13:28:30+02:00,,,,,,,,,,,,,
2021-06-01 13:28:35+02:00,,,,,,,,,,,,,
2021-06-01 13:28:40+02:00,,,,,,,,,,,,,
2021-06-01 13:28:45+02:00,,,,,,,,,,,,,
2021-06-01 13:28:50+02:00,,,,,,,,,,,,,
2021-06-01 13:28:55+02:00,,,,,,,,,,,,,
2021-06-01 13:29:00+02:00,,,,,,,,,,,,,
2021-06-01 13:29:05+02:00,,,,,,,,,,,,,
2021-06-01 13:29:10+02:00,,,,,,,,,,,,,
2021-06-01 13:29:15+02:00,,,,,,,,,,,,,
2021-06-01 13:29:20+02:00,,,,,,,,,,,,,
2021-06-01 13:29:25+02:00,,,,,,,,,,,,,
2021-06-01 13:29:30+02:00,,,,,,,,,,,,,
2021-06-01 13:29:35+02:00,,,,,,,,,,,,,
2021-06-01 13:29:40+02:00,,,,,,,,,,,,,
2021-06-01 13:29:45+02:00,,,,,,,,,,,,,
2021-06-01 13:29:50+02:00,,,,,,,,,,,,,
2021-06-01 13:29:55+02:00,,,,,,,,,,,,,
2021-06-01 13:30:00+02:00,,,,,,,,,,,,,
2021-06-01 13:30:05+02:00,,,,,,,,,,,,,
2021-06-01 13:30:10+02:00,,,,,,,,,,,,,
2021-06-01 13:30:15+02:00,,,,,,,,,,,,,
2021-06-01 13:30:20+02:00,,,,,,,,,,,,,
2021-06-01 13:30:25+02:00,,,,,,,,,,,,,
2021-06-01 13:30:30+02:00,,,,,,,,,,,,,
2021-06-01 13:30:35+02:00,,,,,,,,,,,,,
2021-06-01 13:30:40+02:00,,,,,,,,,,,,,
2021-06-01 13:30:45+02:00,,,,,,,,,,,,,
2021-06-01 13:30:50+02:00,,,,,,,,,,,,,
2021-06-01 13:30:55+02:00,,,,,,,,,,,,,
2021-06-01 13:31:00+02:00,,,,,,,,,,,,,
2021-06-01 13:31:05+02:00,,,,,,,,,,,,,
2021-06-01 13:31:10+02:00,,,,,,,,,,,,,
2021-06-01 13:31:15+02:00,,,,,,,,,,,,,
2021-06-01 13:31:20+02:00,,,,,,,,,,,,,
2021-06-01 13:31:25+02:00,,,,,,,,,,,,,
2021-06-01 13:31:30+02:00,,,,,,,,,,,,,
2021-06-01 13:31:35+02:00,,,,,,,,,,,,,
2021-06-01 13:31:40+02:00,,,,,,,,,,,,,
2021-06-01 13:31:45+02:00,,,,,,,,,,,,,
2021-06-01 13:31:50+02:00,,,,,,,,,,,,,
2021-06-01 13:31:55+02:00,,,,,,,,,,,,,
2021-06-01 13:32:00+02:00,,,,,,,,,,,,,
2021-06-01 13:32:05+02:00,,,,,,,,,,,,,
2021-06-01 13:32:10+02:00,,,,,,,,,,,,,
2021-06-01 13:32:15+02:00,,,,,,,,,,,,,
2021-06-01 13:32:20+02:00,,,,,,,,,,,,,
2021-06-01 13:32:25+02:00,,,,,,,,,,,,,
2021-06-01 13:32:30+02:00,,,,,,,,,,,,,
2021-06-01 13:32:35+02:00,,,,,,,,,,,,,
2021-06-01 13:32:40+02:00,,,,,,,,,,,,,
2021-06-01 13:32:45+02:00,,,,,,,,,,,,,
2021-06-01 13:32:50+02:00,,,,,,,,,,,,,
2021-06-01 13:32:55+02:00,,,,,,,,,,,,,
2021-06-01 13:33:00+02:00,,,,,,,,,,,,,
2021-06-01 13:33:05+02:00,,,,,,,,,,,,,
2021-06-01 13:33:10+02:00,,,,,,,,,,,,,
2021-06-01 13:33:15+02:00,,,,,,,,,,,,,
2021-06-01 13:33:20+02:00,,,,,,,,,,,,,
2021-06-01 13:33:25+02:00,,,,,,,,,,,,,
2021-06-01 13:33:30+02:00,,,,,,,,,,,,,
2021-06-01 13:33:35+02:00,,,,,,,,,,,,,
2021-06-01 13:33:40+02:00,,,,,,,,,,,,,
2021-06-01 13:33:45+02:00,,,,,,,,,,,,,
2021-06-01 13:33:50+02:00,,,,,,,,,,,,,
2021-06-01 13:33:55+02:00,,,,,,,,,,,,,
2021-06-01 13:34:00+02:00,,,,,,,,,,,,,
2021-06-01 13:34:05+02:00,,,,,,,,,,,,,
2021-06-01 13:34:10+02:00,,,,,,,,,,,,,
2021-06-01 13:34:15+02:00,,,,,,,,,,,,,
2021-06-01 13:34:20+02:00,,,,,,,,,,,,,
2021-06-01 13:34:25+02:00,,,,,,,,,,,,,
2021-06-01 13:34:30+02:00,,,,,,,,,,,,,
2021-06-01 13:34:35+02:00,,,,,,,,,,,,,
2021-06-01 13:34:40+02:00,,,,,,,,,,,,,
2021-06-01 13:34:45+02:00,,,,,,,,,,,,,
2021-06-01 13:34:50+02:00,,,,,,,,,,,,,
2021-06-01 13:34:55+02:00,,,,,,,,,,,,,
2021-06-01 13:35:00+02:00,,,,,,,,,,,,,
2021-06-01 13:35:05+02:00,,,,,,,,,,,,,
2021-06-01 13:35:10+02:00,,,,,,,,,,,,,
2021-06-01 13:35:15+02:00,,,,,,,,,,,,,
2021-06-01 13:35:20+02:00,,,,,,,,,,,,,
2021-06-01 13:35:25+02:00,,,,,,,,,,,,,
2021-06-01 13:35:30+02:00,,,,,,,,,,,,,
2021-06-01 13:35:35+02:00,,,,,,,,,,,,,
2021-06-01 13:35:40+02:00,,,,,,,,,,,,,
2021-06-01 13:35:45+02:00,,,,,,,,,,,,,
2021-06-01 13:35:50+02:00,,,,,,,,,,,,,
2021-06-01 13:35:55+02:00,,,,,,,,,,,,,
2021-06-01 13:36:00+02:00,,,,,,,,,,,,,
2021-06-01 13:36:05+02:00,,,,,,,,,,,,,
2021-06-01 13:36:10+02:00,,,,,,,,,,,,,
2021-06-01 13:36:15+02:00,,,,,,,,,,,,,
2021-06-01 13:36:20+02:00,,,,,,,,,,,,,
2021-06-01 13:36:25+02:00,,,,,,,,,,,,,
2021-06-01 13:36:30+02:00,,,,,,,,,,,,,
2021-06-01 13:36:35+02:00,,,,,,,,,,,,,
2021-06-01 13:36:40+02:00,,,,,,,,,,,,,
2021-06-01 13:36:45+02:00,,,,,,,,,,,,,
2021-06-01 13:36:50+02:00,,,,,,,,,,,,,
2021-06-01 13:36:55+02:00,,,,,,,,,,,,,
2021-06-01 13:37:00+02:00,,,,,,,,,,,,,
2021-06-01 13:37:05+02:00,,,,,,,,,,,,,
2021-06-01 13:37:10+02:00,,,,,,,,,,,,,
2021-06-01 13:37:15+02:00,,,,,,,,,,,,,
2021-06-01 13:37:20+02:00,,,,,,,,,,,,,
2021-06-01 13:37:25+02:00,,,,,,,,,,,,,
2021-06-01 13:37:30+02:00,,,,,,,,,,,,,
2021-06-01 13:37:35+02:00,,,,,,,,,,,,,
2021-06-01 13:37:40+02:00,,,,,,,,,,,,,
2021-06-01 13:37:45+02:00,,,,,,,,,,,,,
2021-06-01 13:37:50+02:00,,,,,,,,,,,,,
2021-06-01 13:37:55+02:00,,,,,,,,,,,,,
2021-06-01 13:38:00+02:00,,,,,,,,,,,,,
2021-06-01 13:38:05+02:00,,,,,,,,,,,,,
2021-06-01 13:38:10+02:00,,,,,,,,,,,,,
2021-06-01 13:38:15+02:00,,,,,,,,,,,,,
2021-06-01 13:38:20+02:00,,,,,,,,,,,,,
2021-06-01 13:38:25+02:00,,,,,,,,,,,,,
2021-06-01 13:38:30+02:00,,,,,,,,,,,,,
2021-06-01 13:38:35+02:00,,,,,,,,,,,,,
2021-06-01 13:38:40+02:00,,,,,,,,,,,,,
2021-06-01 13:38:45+02:00,,,,,,,,,,,,,
2021-06-01 13:38:50+02:00,,,,,,,,,,,,,
2021-06-01 13:38:55+02:00,,,,,,,,,,,,,
2021-06-01 13:39:00+02:00,,,,,,,,,,,,,
2021-06-01 13:39:05+02:00,,,,,,,,,,,,,
2021-06-01 13:39:10+02:00,,,,,,,,,,,,,
2021-06-01 13:39:15+02:00,,,,,,,,,,,,,
2021-06-01 13:39:20+02:00,,,,,,,,,,,,,
2021-06-01 13:39:25+02:00,,,,,,,,,,,,,
2021-06-01 13:39:30+02:00,,,,,,,,,,,,,
2021-06-01 13:39:35+02:00,,,,,,,,,,,,,
2021-06-01 13:39:40+02:00,,,,,,,,,,,,,
2021-06-01 13:39:45+02:00,,,,,,,,,,,,,
2021-06-01 13:39:50+02:00,,,,,,,,,,,,,
2021-06-01 13:39:55+02:00,,,,,,,,,,,,,
2021-06-01 13:40:00+02:00,,,,,,,,,,,,,
2021-06-01 13:40:05+02:00,,,,,,,,,,,,,
2021-06-01 13:40:10+02:00,,,,,,,,,,,,,
2021-06-01 13:40:15+02:00,,,,,,,,,,,,,
2021-06-01 13:40:20+02:00,,,,,,,,,,,,,
2021-06-01 13:40:25+02:00,,,,,,,,,,,,,
2021-06-01 13:40:30+02:00,,,,,,,,,,,,,
2021-06-01 13:40:35+02:00,,,,,,,,,,,,,
2021-06-01 13:40:40+02:00,,,,,,,,,,,,,
2021-06-01 13:40:45+02:00,,,,,,,,,,,,,
2021-06-01 13:40:50+02:00,,,,,,,,,,,,,
2021-06-01 13:40:55+02:00,,,,,,,,,,,,,
2021-06-01 13:41:00+02:00,,,,,,,,,,,,,
2021-06-01 13:41:05+02:00,,,,,,,,,,,,,
2021-06-01 13:41:10+02:00,,,,,,,,,,,,,
2021-06-01 13:41:15+02:00,,,,,,,,,,,,,
2021-06-01 13:41:20+02:00,,,,,,,,,,,,,
2021-06-01 13:41:25+02:00,,,,,,,,,,,,,
2021-06-01 13:41:30+02:00,,,,,,,,,,,,,
2021-06-01 13:41:35+02:00,,,,,,,,,,,,,
2021-06-01 13:41:40+02:00,,,,,,,,,,,,,
2021-06-01 13:41:45+02:00,,,,,,,,,,,,,
2021-06-01 13:41:50+02:00,,,,,,,,,,,,,
2021-06-01 13:41:55+02:00,,,,,,,,,,,,,
2021-06-01 13:42:00+02:00,,,,,,,,,,,,,
2021-06-01 13:42:05+02:00,,,,,,,,,,,,,
2021-06-01 13:42:10+02:00,,,,,,,,,,,,,
2021-06-01 13:42:15+02:00,,,,,,,,,,,,,
2021-06-01 13:42:20+02:00,,,,,,,,,,,,,
2021-06-01 13:42:25+02:00,,,,,,,,,,,,,
2021-06-01 13:42:30+02:00,,,,,,,,,,,,,
2021-06-01 13:42:35+02:00,,,,,,,,,,,,,
2021-06-01 13:42:40+02:00,,,,,,,,,,,,,
2021-06-01 13:42:45+02:00,,,,,,,,,,,,,
2021-06-01 13:42:50+02:00,,,,,,,,,,,,,
2021-06-01 13:42:55+02:00,,,,,,,,,,,,,
2021-06-01 13:43:00+02:00,,,,,,,,,,,,,
2021-06-01 13:43:05+02:00,,,,,,,,,,,,,
2021-06-01 13:43:10+02:00,,,,,,,,,,,,,
2021-06-01 13:43:15+02:00,,,,,,,,,,,,,
2021-06-01 13:43:20+02:00,,,,,,,,,,,,,
2021-06-01 13:43:25+02:00,,,,,,,,,,,,,
2021-06-01 13:43:30+02:00,,,,,,,,,,,,,
2021-06-01 13:43:35+02:00,,,,,,,,,,,,,
2021-06-01 13:43:40+02:00,,,,,,,,,,,,,
2021-06-01 13:43:45+02:00,,,,,,,,,,,,,
2021-06-01 13:43:50+02:00,,,,,,,,,,,,,
2021-06-01 13:43:55+02:00,,,,,,,,,,,,,
2021-06-01 13:44:00+02:00,,,,,,,,,,,,,
2021-06-01 13:44:05+02:00,,,,,,,,,,,,,
2021-06-01 13:44:10+02:00,,,,,,,,,,,,,
2021-06-01 13:44:15+02:00,,,,,,,,,,,,,
2021-06-01 13:44:20+02:00,,,,,,,,,,,,,
2021-06-01 13:44:25+02:00,,,,,,,,,,,,,
2021-06-01 13:44:30+02:00,,,,,,,,,,,,,
2021-06-01 13:44:35+02:00,,,,,,,,,,,,,
2021-06-01 13:44:40+02:00,,,,,,,,,,,,,
2021-06-01 13:44:45+02:00,,,,,,,,,,,,,
2021-06-01 13:44:50+02:00,,,,,,,,,,,,,
2021-06-01 13:44:55+02:00,,,,,,,,,,,,,
2021-06-01 13:45:00+02:00,,,,,,,,,,,,,
2021-06-01 13:45:05+02:00,,,,,,,,,,,,,
2021-06-01 13:45:10+02:00,,,,,,,,,,,,,
2021-06-01 13:45:15+02:00,,,,,,,,,,,,,
2021-06-01 13:45:20+02:00,,,,,,,,,,,,,
2021-06-01 13:45:25+02:00,,,,,,,,,,,,,
2021-06-01 13:45:30+02:00,,,,,,,,,,,,,
2021-06-01 13:45:35+02:00,,,,,,,,,,,,,
2021-06-01 13:45:40+02:00,,,,,,,,,,,,,
2021-06-01 13:45:45+02:00,,,,,,,,,,,,,
2021-06-01 13:45:50+02:00,,,,,,,,,,,,,
2021-06-01 13:45:55+02:00,,,,,,,,,,,,,
2021-06-01 13:46:00+02:00,,,,,,,,,,,,,
2021-06-01 13:46:05+02:00,,,,,,,,,,,,,
2021-06-01 13:46:10+02:00,,,,,,,,,,,,,
2021-06-01 13:46:15+02:00,,,,,,,,,,,,,
2021-06-01 13:46:20+02:00,,,,,,,,,,,,,
2021-06-01 13:46:25+02:00,,,,,,,,,,,,,
2021-06-01 13:46:30+02:00,,,,,,,,,,,,,
2021-06-01 13:46:35+02:00,,,,,,,,,,,,,
2021-06-01 13:46:40+02:00,,,,,,,,,,,,,
2021-06-01 13:46:45+02:00,,,,,,,,,,,,,
2021-06-01 13:46:50+02:00,,,,,,,,,,,,,
2021-06-01 13:46:55+02:00,,,,,,,,,,,,,
2021-06-01 13:47:00+02:00,,,,,,,,,,,,,
2021-06-01 13:47:05+02:00,,,,,,,,,,,,,
2021-06-01 13:47:10+02:00,,,,,,,,,,,,,
2021-06-01 13:47:15+02:00,,,,,,,,,,,,,
2021-06-01 13:47:20+02:00,,,,,,,,,,,,,
2021-06-01 13:47:25+02:00,,,,,,,,,,,,,
2021-06-01 13:47:30+02:00,,,,,,,,,,,,,
2021-06-01 13:47:35+02:00,,,,,,,,,,,,,
2021-06-01 13:47:40+02:00,,,,,,,,,,,,,
2021-06-01 13:47:45+02:00,,,,,,,,,,,,,
2021-06-01 13:47:50+02:00,,,,,,,,,,,,,
2021-06-01 13:47:55+02:00,,,,,,,,,,,,,
2021-06-01 13:48:00+02:00,,,,,,,,,,,,,
2021-06-01 13:48:05+02:00,,,,,,,,,,,,,
2021-06-01 13:48:10+02:00,,,,,,,,,,,,,
2021-06-01 13:48:15+02:00,,,,,,,,,,,,,
2021-06-01 13:48:20+02:00,,,,,,,,,,,,,
2021-06-01 13:48:25+02:00,,,,,,,,,,,,,
2021-06-01 13:48:30+02:00,,,,,,,,,,,,,
2021-06-01 13:48:35+02:00,,,,,,,,,,,,,
2021-06-01 13:48:40+02:00,,,,,,,,,,,,,
2021-06-01 13:48:45+02:00,,,,,,,,,,,,,
2021-06-01 13:48:50+02:00,,,,,,,,,,,,,
2021-06-01 13:48:55+02:00,,,,,,,,,,,,,
2021-06-01 13:49:00+02:00,,,,,,,,,,,,,
2021-06-01 13:49:05+02:00,,,,,,,,,,,,,
2021-06-01 13:49:10+02:00,,,,,,,,,,,,,
2021-06-01 13:49:15+02:00,,,,,,,,,,,,,
2021-06-01 13:49:20+02:00,,,,,,,,,,,,,
2021-06-01 13:49:25+02:00,,,,,,,,,,,,,
2021-06-01 13:49:30+02:00,,,,,,,,,,,,,
2021-06-01 13:49:35+02:00,,,,,,,,,,,,,
2021-06-01 13:49:40+02:00,,,,,,,,,,,,,
2021-06-01 13:49:45+02:00,,,,,,,,,,,,,
2021-06-01 13:49:50+02:00,,,,,,,,,,,,,
2021-06-01 13:49:55+02:00,,,,,,,,,,,,,
2021-06-01 13:50:00+02:00,,,,,,,,,,,,,
2021-06-01 13:50:05+02:00,,,,,,,,,,,,,
2021-06-01 13:50:10+02:00,,,,,,,,,,,,,
2021-06-01 13:50:15+02:00,,,,,,,,,,,,,
2021-06-01 13:50:20+02:00,,,,,,,,,,,,,
2021-06-01 13:50:25+02:00,,,,,,,,,,,,,
2021-06-01 13:50:30+02:00,,,,,,,,,,,,,
2021-06-01 13:50:35+02:00,,,,,,,,,,,,,
2021-06-01 13:50:40+02:00,,,,,,,,,,,,,
2021-06-01 13:50:45+02:00,,,,,,,,,,,,,
2021-06-01 13:50:50+02:00,,,,,,,,,,,,,
2021-06-01 13:50:55+02:00,0.020000000000000018,0.4795312249157168,4608.0,1621.0,0.4795312249157168,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0
2021-06-01 13:51:00+02:00,,,,,,,,,,,,,
2021-06-01 13:51:05+02:00,,,,,,,,,,,,,
2021-06-01 13:51:10+02:00,,,,,,,,,,,,,
2021-06-01 13:51:15+02:00,,,,,,,,,,,,,
2021-06-01 13:51:20+02:00,,,,,,,,,,,,,
2021-06-01 13:51:25+02:00,,,,,,,,,,,,,
2021-06-01 13:51:30+02:00,,,,,,,,,,,,,
2021-06-01 13:51:35+02:00,,,,,,,,,,,,,
2021-06-01 13:51:40+02:00,,,,,,,,,,,,,
2021-06-01 13:51:45+02:00,0.020000000000000018,0.5463087248322148,4608.0,1352.0,0.5463087248322148,269.0,0.0,0.0,210.0,269.0,0.1392557907532193,0.0012970786456985412,0.0
2021-06-01 13:51:50+02:00,,,,,,,,,,,,,
2021-06-01 13:51:55+02:00,,,,,,,,,,,,,
2021-06-01 13:52:00+02:00,,,,,,,,,,,,,
2021-06-01 13:52:05+02:00,,,,,,,,,,,,,
2021-06-01 13:52:10+02:00,,,,,,,,,,,,,
2021-06-01 13:52:15+02:00,,,,,,,,,,,,,
2021-06-01 13:52:20+02:00,,,,,,,,,,,,,
2021-06-01 13:52:25+02:00,,,,,,,,,,,,,
2021-06-01 13:52:30+02:00,,,,,,,,,,,,,
2021-06-01 13:52:35+02:00,,,,,,,,,,,,,
2021-06-01 13:52:40+02:00,,,,,,,,,,,,,
2021-06-01 13:52:45+02:00,,,,,,,,,,,,,
2021-06-01 13:52:50+02:00,,,,,,,,,,,,,
2021-06-01 13:52:55+02:00,,,,,,,,,,,,,
